92232;Sliding Two Fingers Right
31940;Doing other things
142222;Sliding Two Fingers Left
146814;Sliding Two Fingers Right
133273;Doing other things
7221;Sliding Two Fingers Left
27657;Doing other things
13035;Zooming In With Two Fingers
101866;Doing other things
124105;Zooming In With Two Fingers
94222;No gesture
102611;Doing other things
79821;Zooming In With Two Fingers
132062;Thumb Up
47847;Thumb Up
29637;Sliding Two Fingers Left
87450;Doing other things
99943;No gesture
39707;Zooming Out With Two Fingers
26484;Zooming In With Two Fingers
49544;Doing other things
93255;Doing other things
105093;Doing other things
87844;Doing other things
28913;Zooming In With Two Fingers
88348;Doing other things
41668;Doing other things
147934;Zooming Out With Two Fingers
136898;Doing other things
31833;Sliding Two Fingers Right
119013;Zooming Out With Two Fingers
81485;Doing other things
130398;No gesture
12564;Doing other things
96799;Doing other things
86915;Sliding Two Fingers Left
128670;Thumb Up
137617;Sliding Two Fingers Right
141860;Doing other things
90157;Sliding Two Fingers Right
6280;Doing other things
69674;Zooming Out With Two Fingers
54673;Doing other things
17491;Sliding Two Fingers Left
55825;Zooming In With Two Fingers
9090;Doing other things
53413;Thumb Up
147894;Zooming In With Two Fingers
70829;Doing other things
127164;Doing other things
110054;Sliding Two Fingers Right
52218;Zooming Out With Two Fingers
93666;Thumb Up
13518;Doing other things
32002;Sliding Two Fingers Right
120629;Zooming Out With Two Fingers
91134;Doing other things
15970;Sliding Two Fingers Right
13627;Sliding Two Fingers Right
124107;Thumb Up
126218;Doing other things
131863;Sliding Two Fingers Right
2589;Zooming In With Two Fingers
102588;Doing other things
119284;No gesture
58211;Sliding Two Fingers Left
78282;Sliding Two Fingers Right
5202;Zooming In With Two Fingers
98300;Doing other things
142881;Thumb Up
134196;Doing other things
84410;Zooming In With Two Fingers
60941;No gesture
130627;No gesture
39388;Sliding Two Fingers Right
41075;Doing other things
13389;Sliding Two Fingers Right
128861;Thumb Up
73601;Zooming In With Two Fingers
141977;Sliding Two Fingers Right
23877;Sliding Two Fingers Left
17684;Zooming Out With Two Fingers
81472;Doing other things
30711;Doing other things
100293;Sliding Two Fingers Left
69093;Zooming Out With Two Fingers
80564;Sliding Two Fingers Right
109390;Zooming In With Two Fingers
65053;Zooming Out With Two Fingers
74779;Doing other things
61516;Sliding Two Fingers Left
71692;Doing other things
1321;Doing other things
44300;Thumb Up
130001;Doing other things
33116;Zooming Out With Two Fingers
92423;Thumb Up
122944;Doing other things
146402;Zooming In With Two Fingers
125383;Doing other things
93988;No gesture
59644;Doing other things
104849;Doing other things
127167;No gesture
120920;Thumb Up
105833;Thumb Up
48570;Doing other things
103958;Sliding Two Fingers Left
126347;Sliding Two Fingers Right
35262;Doing other things
34868;Sliding Two Fingers Left
147036;Sliding Two Fingers Left
79944;Zooming Out With Two Fingers
16713;Zooming In With Two Fingers
64000;Sliding Two Fingers Right
130018;Sliding Two Fingers Right
126190;Sliding Two Fingers Right
81431;Sliding Two Fingers Left
73511;Sliding Two Fingers Left
11883;Sliding Two Fingers Right
117732;Zooming In With Two Fingers
67297;Zooming Out With Two Fingers
120470;Zooming Out With Two Fingers
75485;Doing other things
32439;Doing other things
61409;Doing other things
2186;No gesture
59349;Thumb Up
62307;Sliding Two Fingers Left
34732;Thumb Up
57829;Sliding Two Fingers Right
96714;Zooming Out With Two Fingers
120448;Doing other things
65329;Zooming Out With Two Fingers
7764;Zooming In With Two Fingers
22515;No gesture
33035;Doing other things
87954;Zooming In With Two Fingers
125996;Sliding Two Fingers Left
75785;Zooming In With Two Fingers
115423;Zooming Out With Two Fingers
36926;Doing other things
48898;Thumb Up
121586;Doing other things
82030;Thumb Up
34030;Sliding Two Fingers Right
11261;Sliding Two Fingers Right
24995;Sliding Two Fingers Right
111439;Thumb Up
71205;No gesture
100633;Doing other things
33732;Doing other things
105211;Sliding Two Fingers Left
98748;Sliding Two Fingers Left
11410;Doing other things
72467;Sliding Two Fingers Right
29399;Doing other things
24813;Zooming Out With Two Fingers
108241;Sliding Two Fingers Left
74448;Zooming Out With Two Fingers
100566;Sliding Two Fingers Right
20466;No gesture
78013;Zooming In With Two Fingers
22851;Zooming Out With Two Fingers
111897;Thumb Up
93809;Doing other things
20031;Sliding Two Fingers Left
144489;Zooming Out With Two Fingers
55885;Thumb Up
124563;Sliding Two Fingers Left
121536;Doing other things
40815;Sliding Two Fingers Right
137179;Sliding Two Fingers Left
83017;Zooming In With Two Fingers
118547;Zooming In With Two Fingers
116759;Zooming In With Two Fingers
124845;Sliding Two Fingers Right
101085;Doing other things
134859;Doing other things
88091;No gesture
72706;Sliding Two Fingers Right
13549;Doing other things
143428;Sliding Two Fingers Left
42505;Zooming In With Two Fingers
36858;Thumb Up
105049;Zooming Out With Two Fingers
47969;Sliding Two Fingers Right
135525;No gesture
86797;Doing other things
32983;Sliding Two Fingers Left
78408;Sliding Two Fingers Left
80212;Sliding Two Fingers Left
134483;Thumb Up
22020;Thumb Up
95557;Zooming Out With Two Fingers
141001;Zooming Out With Two Fingers
58044;Doing other things
125025;Doing other things
68804;Thumb Up
147367;Doing other things
109036;Doing other things
104502;Doing other things
131001;Doing other things
109369;Doing other things
92740;Zooming Out With Two Fingers
94441;Zooming In With Two Fingers
118026;Doing other things
42756;Doing other things
91534;Zooming Out With Two Fingers
77215;Doing other things
62700;Sliding Two Fingers Right
65160;Thumb Up
75712;Zooming Out With Two Fingers
112996;Doing other things
43844;Zooming In With Two Fingers
141642;Sliding Two Fingers Left
142544;Thumb Up
10551;Sliding Two Fingers Right
48465;Sliding Two Fingers Right
43873;Thumb Up
131514;Doing other things
50528;Doing other things
18207;Thumb Up
14206;Doing other things
81724;Sliding Two Fingers Right
36402;Doing other things
38286;Doing other things
120693;Zooming In With Two Fingers
117517;No gesture
144565;Zooming In With Two Fingers
100304;No gesture
51016;Zooming In With Two Fingers
128458;Doing other things
141854;Zooming Out With Two Fingers
27056;Doing other things
28974;Sliding Two Fingers Right
17588;Doing other things
33148;Doing other things
115552;Zooming Out With Two Fingers
85272;Zooming In With Two Fingers
76547;Zooming In With Two Fingers
144826;Thumb Up
113308;Thumb Up
94436;Doing other things
29381;Sliding Two Fingers Left
8012;Sliding Two Fingers Right
64470;Zooming In With Two Fingers
7081;Doing other things
129136;Zooming In With Two Fingers
145319;Zooming Out With Two Fingers
65455;Thumb Up
50796;No gesture
8724;Sliding Two Fingers Left
20855;Doing other things
16951;Doing other things
137947;Doing other things
133672;Thumb Up
78371;Sliding Two Fingers Right
16897;No gesture
10194;Zooming Out With Two Fingers
104665;Zooming Out With Two Fingers
90572;Zooming In With Two Fingers
19333;Zooming In With Two Fingers
21359;Doing other things
88644;Thumb Up
105832;Zooming In With Two Fingers
52126;Sliding Two Fingers Right
81525;Doing other things
137638;No gesture
604;Thumb Up
66920;Zooming Out With Two Fingers
75561;Zooming Out With Two Fingers
23825;No gesture
23917;Doing other things
17201;Doing other things
116054;Doing other things
61738;Sliding Two Fingers Left
104526;Sliding Two Fingers Right
16533;Zooming In With Two Fingers
130464;Zooming Out With Two Fingers
87952;Zooming In With Two Fingers
51695;No gesture
49061;Thumb Up
96619;Thumb Up
40165;Zooming Out With Two Fingers
4650;Sliding Two Fingers Right
26018;Sliding Two Fingers Right
96297;Doing other things
41361;Sliding Two Fingers Left
33217;Sliding Two Fingers Left
58257;Zooming In With Two Fingers
13046;Doing other things
118896;Zooming In With Two Fingers
129361;No gesture
46343;Doing other things
87435;No gesture
103505;No gesture
26457;Doing other things
52187;Zooming Out With Two Fingers
105055;Zooming In With Two Fingers
135954;No gesture
80465;Sliding Two Fingers Right
141884;Sliding Two Fingers Right
83524;Doing other things
94379;Doing other things
69011;Zooming Out With Two Fingers
134767;Zooming Out With Two Fingers
4453;Thumb Up
115199;Sliding Two Fingers Left
66925;Sliding Two Fingers Right
6889;Thumb Up
92422;Doing other things
127246;No gesture
11990;Sliding Two Fingers Left
72243;Doing other things
41135;Zooming In With Two Fingers
77782;Thumb Up
55415;No gesture
102893;Doing other things
7598;Doing other things
49505;Thumb Up
22003;No gesture
80194;Sliding Two Fingers Right
74266;Thumb Up
128963;Thumb Up
7554;Doing other things
22267;No gesture
49062;Sliding Two Fingers Left
132285;Zooming Out With Two Fingers
45714;Sliding Two Fingers Right
119511;Doing other things
104420;No gesture
14163;Thumb Up
46400;Doing other things
140823;Thumb Up
121401;Zooming Out With Two Fingers
133828;Zooming Out With Two Fingers
22105;No gesture
69469;Sliding Two Fingers Left
27536;No gesture
26056;Zooming Out With Two Fingers
21183;Sliding Two Fingers Right
4503;Zooming Out With Two Fingers
65014;Zooming Out With Two Fingers
64650;Doing other things
100160;Sliding Two Fingers Right
131462;Doing other things
126216;Sliding Two Fingers Left
10271;Doing other things
41784;Zooming In With Two Fingers
6055;Zooming In With Two Fingers
62646;Doing other things
141397;Sliding Two Fingers Right
70497;Sliding Two Fingers Right
92365;Thumb Up
8510;Doing other things
21021;Sliding Two Fingers Left
48486;Sliding Two Fingers Left
123156;Sliding Two Fingers Left
106462;Sliding Two Fingers Left
52726;Doing other things
37852;Zooming In With Two Fingers
12185;Doing other things
127203;Doing other things
108099;Zooming Out With Two Fingers
101750;Thumb Up
119518;Zooming In With Two Fingers
19761;Thumb Up
77827;Doing other things
68127;Zooming In With Two Fingers
122695;Zooming Out With Two Fingers
127299;Doing other things
39831;Sliding Two Fingers Left
99510;Doing other things
108717;Zooming In With Two Fingers
85438;Zooming Out With Two Fingers
122750;Sliding Two Fingers Left
21489;Sliding Two Fingers Left
68106;Sliding Two Fingers Left
72453;Thumb Up
31148;Zooming Out With Two Fingers
30595;Doing other things
129311;Sliding Two Fingers Left
43008;Doing other things
32257;No gesture
30588;Doing other things
124000;Doing other things
86321;No gesture
43054;Doing other things
141958;Thumb Up
124705;Zooming Out With Two Fingers
126589;Sliding Two Fingers Left
142644;Doing other things
13842;No gesture
57855;Doing other things
146248;Doing other things
110244;Zooming In With Two Fingers
121118;Sliding Two Fingers Left
148008;No gesture
17028;Thumb Up
48810;Zooming In With Two Fingers
69242;Thumb Up
84588;Sliding Two Fingers Left
78054;Thumb Up
144235;Doing other things
47869;Sliding Two Fingers Right
37472;Sliding Two Fingers Left
75263;Doing other things
82923;Sliding Two Fingers Right
89244;Zooming In With Two Fingers
68534;Zooming In With Two Fingers
8090;Zooming In With Two Fingers
56827;Sliding Two Fingers Left
33420;Zooming Out With Two Fingers
133627;Sliding Two Fingers Right
92210;Doing other things
122135;Sliding Two Fingers Left
122156;Thumb Up
115904;Zooming In With Two Fingers
104899;Zooming In With Two Fingers
43970;No gesture
67960;Zooming Out With Two Fingers
64841;Sliding Two Fingers Right
8281;Doing other things
100802;Doing other things
98510;Doing other things
108109;Zooming Out With Two Fingers
76571;Doing other things
21225;Doing other things
43470;No gesture
31689;No gesture
8668;Sliding Two Fingers Left
136841;Zooming Out With Two Fingers
70543;Zooming In With Two Fingers
96622;Thumb Up
3073;Sliding Two Fingers Left
63450;Sliding Two Fingers Left
78553;Sliding Two Fingers Left
118284;Doing other things
137445;Doing other things
68555;Zooming In With Two Fingers
97423;Zooming Out With Two Fingers
2618;Doing other things
146489;No gesture
17495;Doing other things
93251;Zooming Out With Two Fingers
11481;Sliding Two Fingers Left
59137;Sliding Two Fingers Left
7062;Doing other things
29523;No gesture
95730;Thumb Up
99606;Sliding Two Fingers Left
13418;Sliding Two Fingers Left
69035;Doing other things
110400;No gesture
121999;Sliding Two Fingers Left
112753;Doing other things
1748;Zooming Out With Two Fingers
71470;No gesture
142069;Thumb Up
57670;Doing other things
109578;Doing other things
59455;Zooming Out With Two Fingers
65356;No gesture
26326;Sliding Two Fingers Left
10917;Thumb Up
130989;Doing other things
43776;Sliding Two Fingers Right
28025;Zooming Out With Two Fingers
83923;Thumb Up
100394;No gesture
18525;Sliding Two Fingers Right
5977;Zooming In With Two Fingers
84796;Sliding Two Fingers Right
5365;Doing other things
21409;Zooming Out With Two Fingers
93816;Zooming Out With Two Fingers
2105;Sliding Two Fingers Left
124757;Sliding Two Fingers Right
21932;Sliding Two Fingers Left
88746;Doing other things
85626;Zooming Out With Two Fingers
69311;Thumb Up
43070;Sliding Two Fingers Left
127774;No gesture
146254;Thumb Up
122874;Sliding Two Fingers Left
110327;Doing other things
100901;Doing other things
62122;Zooming In With Two Fingers
40556;Sliding Two Fingers Left
145681;No gesture
104023;Doing other things
100909;Sliding Two Fingers Right
5029;Zooming In With Two Fingers
114026;Zooming Out With Two Fingers
14132;Zooming In With Two Fingers
69908;Zooming In With Two Fingers
58293;Sliding Two Fingers Right
68664;Doing other things
146916;Sliding Two Fingers Right
860;Thumb Up
95406;Doing other things
6112;Zooming Out With Two Fingers
47993;No gesture
131126;Doing other things
39907;Sliding Two Fingers Left
77886;Sliding Two Fingers Left
13907;No gesture
54250;Sliding Two Fingers Right
146292;Sliding Two Fingers Left
76420;Doing other things
7286;Sliding Two Fingers Left
37701;No gesture
88768;No gesture
92486;Doing other things
85828;Sliding Two Fingers Right
117684;No gesture
9565;Sliding Two Fingers Left
90171;Zooming Out With Two Fingers
82420;Thumb Up
105936;Doing other things
145433;Sliding Two Fingers Right
105868;Thumb Up
16418;Doing other things
36668;Thumb Up
43561;No gesture
94259;No gesture
142115;Sliding Two Fingers Right
140409;Zooming Out With Two Fingers
144397;Doing other things
120278;Sliding Two Fingers Right
133492;Zooming Out With Two Fingers
50399;Thumb Up
118143;Thumb Up
89475;Thumb Up
118748;Sliding Two Fingers Right
80735;No gesture
83561;Zooming In With Two Fingers
132710;Zooming Out With Two Fingers
143006;Thumb Up
52088;Thumb Up
66358;Doing other things
25083;Doing other things
71421;Sliding Two Fingers Right
123099;Zooming In With Two Fingers
94648;Zooming Out With Two Fingers
34641;No gesture
18089;Sliding Two Fingers Right
45788;Sliding Two Fingers Right
116917;Zooming In With Two Fingers
52161;Doing other things
72084;Zooming In With Two Fingers
37336;Doing other things
71670;Zooming In With Two Fingers
112658;Doing other things
6960;Sliding Two Fingers Right
116617;Doing other things
42383;Doing other things
87745;Sliding Two Fingers Left
113859;Doing other things
7278;Sliding Two Fingers Right
57009;Thumb Up
69918;No gesture
138162;Doing other things
2630;Sliding Two Fingers Left
117374;Doing other things
118405;Sliding Two Fingers Left
74298;Zooming Out With Two Fingers
125539;Thumb Up
113936;Zooming Out With Two Fingers
101654;No gesture
11939;Zooming In With Two Fingers
109873;Doing other things
49290;Sliding Two Fingers Left
99348;Thumb Up
107199;Zooming Out With Two Fingers
82311;Sliding Two Fingers Right
39488;Zooming Out With Two Fingers
142677;Doing other things
114510;Zooming Out With Two Fingers
17283;Sliding Two Fingers Right
57120;Thumb Up
88325;No gesture
125901;Thumb Up
10570;Doing other things
60964;Zooming Out With Two Fingers
119073;Sliding Two Fingers Left
90120;Zooming Out With Two Fingers
14372;Zooming Out With Two Fingers
20367;Zooming In With Two Fingers
94503;Sliding Two Fingers Left
45147;Sliding Two Fingers Right
9989;Zooming Out With Two Fingers
36090;Thumb Up
62131;Sliding Two Fingers Right
42259;Doing other things
94489;Sliding Two Fingers Right
3953;Doing other things
78907;Thumb Up
51021;No gesture
75212;Zooming Out With Two Fingers
42276;Sliding Two Fingers Right
67870;Sliding Two Fingers Right
118374;Doing other things
55820;Doing other things
130684;Zooming Out With Two Fingers
11300;Sliding Two Fingers Left
120276;Doing other things
11011;Zooming Out With Two Fingers
105883;No gesture
59450;Sliding Two Fingers Left
128098;Sliding Two Fingers Left
53100;Sliding Two Fingers Left
61898;Doing other things
96757;Zooming Out With Two Fingers
44841;Doing other things
65622;Thumb Up
50515;Doing other things
41662;Thumb Up
74879;Doing other things
4443;No gesture
111889;Sliding Two Fingers Right
89446;Thumb Up
13912;Sliding Two Fingers Left
127978;Sliding Two Fingers Left
141559;Sliding Two Fingers Right
95867;Zooming In With Two Fingers
75181;Doing other things
24088;Thumb Up
88444;Zooming Out With Two Fingers
124461;Doing other things
67520;Sliding Two Fingers Left
127408;Doing other things
116115;Zooming In With Two Fingers
20812;Doing other things
61154;Zooming In With Two Fingers
139249;Thumb Up
6674;Zooming Out With Two Fingers
54163;Thumb Up
44074;No gesture
130293;Sliding Two Fingers Left
144958;Sliding Two Fingers Left
42460;Sliding Two Fingers Right
116534;Sliding Two Fingers Right
24623;Zooming In With Two Fingers
22471;No gesture
61451;Thumb Up
14362;Zooming Out With Two Fingers
67142;Thumb Up
67813;Thumb Up
137608;Doing other things
45347;Doing other things
29770;No gesture
67384;Doing other things
40128;Sliding Two Fingers Left
28013;Doing other things
140449;Zooming In With Two Fingers
44161;No gesture
131813;Doing other things
95005;No gesture
51702;Doing other things
30157;Sliding Two Fingers Right
80058;Doing other things
35165;Sliding Two Fingers Right
119758;Sliding Two Fingers Right
74471;Doing other things
1843;Zooming In With Two Fingers
140588;Doing other things
49387;Doing other things
79878;Sliding Two Fingers Right
40904;Sliding Two Fingers Left
77477;Doing other things
15896;Thumb Up
108467;Zooming In With Two Fingers
9159;Thumb Up
48462;Thumb Up
118361;Zooming Out With Two Fingers
21856;Doing other things
27842;Doing other things
57680;Doing other things
77098;Doing other things
60767;Thumb Up
102988;Doing other things
49015;No gesture
42648;No gesture
11838;Doing other things
97152;Doing other things
128762;Doing other things
55461;Zooming Out With Two Fingers
30297;Thumb Up
93183;Sliding Two Fingers Right
50012;Doing other things
140788;Sliding Two Fingers Left
85620;Sliding Two Fingers Right
83235;No gesture
139512;Sliding Two Fingers Left
66483;Sliding Two Fingers Left
99419;Doing other things
15470;Doing other things
64643;Thumb Up
89961;Sliding Two Fingers Right
17324;No gesture
14611;Sliding Two Fingers Right
13288;Doing other things
18942;Thumb Up
41012;No gesture
58876;Sliding Two Fingers Left
114077;Thumb Up
7471;Sliding Two Fingers Right
26886;Zooming Out With Two Fingers
14722;Doing other things
142437;Doing other things
96414;Zooming In With Two Fingers
16127;Zooming Out With Two Fingers
10448;Doing other things
143549;Zooming Out With Two Fingers
82177;Zooming In With Two Fingers
93803;Doing other things
71088;Doing other things
49679;Sliding Two Fingers Right
78504;Doing other things
26797;No gesture
131798;No gesture
100200;Sliding Two Fingers Right
48262;No gesture
58595;Thumb Up
57736;Doing other things
138335;Doing other things
140196;Thumb Up
14465;Thumb Up
8369;Doing other things
3909;No gesture
51290;Sliding Two Fingers Left
69596;Zooming Out With Two Fingers
76262;Doing other things
101309;Sliding Two Fingers Left
20240;Sliding Two Fingers Left
144653;No gesture
60892;Sliding Two Fingers Left
62703;Sliding Two Fingers Left
104378;Thumb Up
33189;Zooming Out With Two Fingers
16626;Sliding Two Fingers Left
136852;No gesture
95428;Sliding Two Fingers Left
93151;Zooming Out With Two Fingers
58291;Sliding Two Fingers Left
131513;Doing other things
132521;Zooming In With Two Fingers
126488;Doing other things
79938;Doing other things
56634;Doing other things
101859;Sliding Two Fingers Right
26214;No gesture
36695;No gesture
139902;Doing other things
117210;Sliding Two Fingers Right
127927;Sliding Two Fingers Right
8357;Zooming In With Two Fingers
84728;Sliding Two Fingers Left
114467;No gesture
67415;No gesture
28526;Thumb Up
140652;Zooming In With Two Fingers
89371;Zooming In With Two Fingers
52904;Zooming Out With Two Fingers
104306;Doing other things
27870;Doing other things
30885;Sliding Two Fingers Right
120275;No gesture
98053;Sliding Two Fingers Right
54832;Thumb Up
83752;Doing other things
119890;Zooming In With Two Fingers
37260;Thumb Up
129968;Sliding Two Fingers Right
136284;Doing other things
134733;No gesture
121780;Zooming In With Two Fingers
2126;Doing other things
63300;Zooming Out With Two Fingers
34624;Sliding Two Fingers Right
39140;Sliding Two Fingers Right
130261;Zooming Out With Two Fingers
114665;Sliding Two Fingers Left
110357;Sliding Two Fingers Right
31409;Thumb Up
67932;Doing other things
83248;Thumb Up
2192;Sliding Two Fingers Right
100379;Thumb Up
119904;Sliding Two Fingers Left
106883;Zooming In With Two Fingers
125482;Zooming Out With Two Fingers
110592;No gesture
84112;Sliding Two Fingers Left
142483;Sliding Two Fingers Left
45556;Thumb Up
98953;Thumb Up
71166;No gesture
135346;Zooming In With Two Fingers
26580;Doing other things
3557;Thumb Up
47483;Sliding Two Fingers Left
130503;Zooming In With Two Fingers
70044;Sliding Two Fingers Left
106277;Doing other things
7849;Doing other things
143478;Sliding Two Fingers Left
100949;Sliding Two Fingers Right
11192;Sliding Two Fingers Right
11781;Sliding Two Fingers Right
109927;Zooming Out With Two Fingers
10976;Doing other things
100159;Doing other things
32291;Zooming In With Two Fingers
79279;Doing other things
2165;Sliding Two Fingers Right
142995;No gesture
61064;Sliding Two Fingers Left
15484;Doing other things
135167;Thumb Up
126287;No gesture
109985;No gesture
92519;Doing other things
5438;Doing other things
94756;Zooming Out With Two Fingers
41956;Doing other things
26559;Zooming In With Two Fingers
121644;Thumb Up
24039;Thumb Up
69099;No gesture
79843;Sliding Two Fingers Right
108887;Doing other things
81250;Sliding Two Fingers Right
67716;Doing other things
7101;Doing other things
59507;No gesture
33874;No gesture
83483;Sliding Two Fingers Right
73150;Sliding Two Fingers Left
63114;Sliding Two Fingers Left
6455;Zooming In With Two Fingers
808;Sliding Two Fingers Left
5442;No gesture
27984;Doing other things
94659;Thumb Up
95786;Doing other things
88722;Sliding Two Fingers Left
12352;Zooming In With Two Fingers
29815;Doing other things
1742;Zooming In With Two Fingers
124372;No gesture
146491;No gesture
107714;Zooming Out With Two Fingers
113580;Doing other things
23273;Sliding Two Fingers Left
87366;Doing other things
48321;Thumb Up
48300;Doing other things
135553;Zooming Out With Two Fingers
89803;Sliding Two Fingers Left
88347;Sliding Two Fingers Left
111832;Doing other things
139441;Doing other things
68991;No gesture
113583;Thumb Up
48341;Sliding Two Fingers Left
111256;Thumb Up
18027;Thumb Up
106378;Zooming In With Two Fingers
3861;Zooming Out With Two Fingers
114882;Zooming Out With Two Fingers
69006;No gesture
38654;Zooming Out With Two Fingers
71271;Thumb Up
12923;Doing other things
86908;Doing other things
35892;Doing other things
145949;Doing other things
83559;No gesture
55137;Doing other things
34419;Zooming Out With Two Fingers
51614;Zooming Out With Two Fingers
5678;Sliding Two Fingers Right
36005;Zooming In With Two Fingers
89467;Doing other things
121200;Thumb Up
33379;No gesture
99576;Zooming Out With Two Fingers
129558;Sliding Two Fingers Left
20567;Zooming In With Two Fingers
143060;No gesture
56510;Sliding Two Fingers Left
49225;Zooming Out With Two Fingers
66620;Sliding Two Fingers Left
138441;No gesture
3167;No gesture
86306;Doing other things
6002;Doing other things
41918;Thumb Up
101739;Zooming Out With Two Fingers
15788;Zooming Out With Two Fingers
21279;No gesture
44623;Zooming In With Two Fingers
98915;Sliding Two Fingers Right
68500;No gesture
83999;Doing other things
139624;Sliding Two Fingers Right
75475;Doing other things
147111;Thumb Up
11080;Thumb Up
118518;Doing other things
125899;Zooming In With Two Fingers
93901;Sliding Two Fingers Left
51703;Doing other things
28130;No gesture
136790;Thumb Up
51407;Zooming Out With Two Fingers
61507;Zooming Out With Two Fingers
112146;No gesture
37026;Doing other things
32531;Zooming Out With Two Fingers
109537;Zooming Out With Two Fingers
14012;Doing other things
78616;No gesture
51286;Zooming Out With Two Fingers
108730;Thumb Up
96776;Zooming Out With Two Fingers
63113;Doing other things
72302;Sliding Two Fingers Right
84803;Doing other things
77068;Sliding Two Fingers Right
72784;Sliding Two Fingers Right
20591;Sliding Two Fingers Right
8908;Sliding Two Fingers Left
119292;Sliding Two Fingers Right
3108;Thumb Up
146938;Sliding Two Fingers Right
135118;No gesture
36495;Thumb Up
77733;Doing other things
66047;Sliding Two Fingers Left
123436;Sliding Two Fingers Left
100338;Zooming Out With Two Fingers
88473;No gesture
10315;Thumb Up
128058;Sliding Two Fingers Left
120780;Sliding Two Fingers Right
120958;Zooming In With Two Fingers
47766;Doing other things
144075;No gesture
129753;Doing other things
1623;Zooming In With Two Fingers
105507;Doing other things
14365;Sliding Two Fingers Right
138924;Sliding Two Fingers Right
87834;Thumb Up
6193;No gesture
85668;Sliding Two Fingers Left
99897;Sliding Two Fingers Left
86040;Sliding Two Fingers Right
45807;Thumb Up
72190;Sliding Two Fingers Left
138665;Doing other things
140385;Zooming In With Two Fingers
86697;Sliding Two Fingers Right
105228;Sliding Two Fingers Left
109955;Doing other things
137108;No gesture
52094;Thumb Up
134662;Thumb Up
40081;Zooming In With Two Fingers
125203;Sliding Two Fingers Left
88972;Thumb Up
23787;Thumb Up
26999;Thumb Up
60178;Zooming Out With Two Fingers
82503;Doing other things
137714;Doing other things
55556;Zooming Out With Two Fingers
119636;Sliding Two Fingers Left
18682;No gesture
121056;Sliding Two Fingers Right
106016;Doing other things
139007;Sliding Two Fingers Right
79409;Sliding Two Fingers Left
133843;Zooming In With Two Fingers
125316;Thumb Up
120480;Zooming In With Two Fingers
67518;No gesture
67092;Zooming Out With Two Fingers
46570;Thumb Up
9773;Doing other things
72133;Doing other things
80043;Zooming Out With Two Fingers
99801;Sliding Two Fingers Right
15099;Zooming In With Two Fingers
73980;Zooming Out With Two Fingers
46342;Doing other things
21731;Thumb Up
50877;No gesture
45104;Doing other things
118859;Zooming Out With Two Fingers
144953;No gesture
90754;Doing other things
105269;Doing other things
119525;Thumb Up
64547;Sliding Two Fingers Right
74081;Zooming In With Two Fingers
114167;Zooming In With Two Fingers
140371;Sliding Two Fingers Left
98353;Doing other things
58944;No gesture
132971;Zooming In With Two Fingers
37155;Zooming Out With Two Fingers
1283;Sliding Two Fingers Left
28816;Sliding Two Fingers Left
124715;Doing other things
111;Zooming In With Two Fingers
124116;Thumb Up
100912;Thumb Up
105108;Zooming In With Two Fingers
121369;Doing other things
121763;Thumb Up
107962;Doing other things
22564;Zooming In With Two Fingers
100277;Doing other things
12851;Doing other things
65472;Zooming In With Two Fingers
120490;Thumb Up
121776;Zooming Out With Two Fingers
116401;Thumb Up
58781;Zooming In With Two Fingers
36758;Doing other things
78969;No gesture
131677;Thumb Up
2538;Doing other things
41941;No gesture
81998;Zooming In With Two Fingers
103886;Zooming Out With Two Fingers
23531;Thumb Up
105011;Zooming In With Two Fingers
83707;Zooming Out With Two Fingers
17139;Thumb Up
48430;Sliding Two Fingers Right
88105;Sliding Two Fingers Right
36651;Zooming Out With Two Fingers
25260;Sliding Two Fingers Right
124828;Zooming In With Two Fingers
40784;Doing other things
66605;Zooming Out With Two Fingers
140438;No gesture
100617;Thumb Up
60543;Thumb Up
140682;Sliding Two Fingers Left
67478;Zooming In With Two Fingers
97728;Sliding Two Fingers Right
97940;Sliding Two Fingers Right
15376;No gesture
60593;Sliding Two Fingers Left
3458;Sliding Two Fingers Left
138138;Thumb Up
58424;Zooming In With Two Fingers
22826;Sliding Two Fingers Left
27479;Sliding Two Fingers Left
88111;Zooming Out With Two Fingers
89955;Sliding Two Fingers Left
96934;Thumb Up
114702;Sliding Two Fingers Left
10868;No gesture
36242;Sliding Two Fingers Left
16070;Zooming In With Two Fingers
143757;Sliding Two Fingers Right
62203;No gesture
44565;Zooming Out With Two Fingers
45125;Doing other things
42362;Zooming Out With Two Fingers
15386;Thumb Up
141133;Doing other things
101230;Doing other things
137893;Sliding Two Fingers Right
96580;Sliding Two Fingers Left
131665;No gesture
104912;Doing other things
39978;Sliding Two Fingers Left
129084;Doing other things
13612;Thumb Up
161;No gesture
47680;Zooming In With Two Fingers
93586;Zooming Out With Two Fingers
99881;Thumb Up
56298;Sliding Two Fingers Left
44276;Sliding Two Fingers Right
141096;Zooming Out With Two Fingers
74765;Sliding Two Fingers Left
58433;Thumb Up
49823;Zooming Out With Two Fingers
44269;Zooming In With Two Fingers
24210;Zooming Out With Two Fingers
78633;No gesture
14245;Zooming Out With Two Fingers
36469;Doing other things
66456;Thumb Up
41278;Doing other things
41626;Zooming Out With Two Fingers
131042;Doing other things
13526;Sliding Two Fingers Left
143164;Doing other things
133815;Zooming In With Two Fingers
28849;Thumb Up
97828;Doing other things
78521;Doing other things
